Date,360ONE.NS,ABB.NS,ABCAPITAL.NS,ACC.NS,ADANIENSOL.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,ALKEM.NS,AMBUJACEM.NS,APLAPOLLO.NS,APOLLOHOSP.NS,ASHOKLEY.NS,ASIANPAINT.NS,ASTRAL.NS,ATGL.NS,AUBANK.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJHFL.NS,BAJAJHLDNG.NS,BAJFINANCE.NS,BANKBARODA.NS,BANKINDIA.NS,BDL.NS,BEL.NS,BHARATFORG.NS,BHARTIARTL.NS,BHARTIHEXA.NS,BHEL.NS,BIOCON.NS,BLUESTARCO.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,BSE.NS,CANBK.NS,CGPOWER.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,COCHINSHIP.NS,COFORGE.NS,COLPAL.NS,CONCOR.NS,COROMANDEL.NS,CUMMINSIND.NS,DABUR.NS,DIVISLAB.NS,DIXON.NS,DLF.NS,DMART.NS,DRREDDY.NS,EICHERMOT.NS,ENRIN.NS,ETERNAL.NS,EXIDEIND.NS,FEDERALBNK.NS,FORTIS.NS,GAIL.NS,GLENMARK.NS,GMRAIRPORT.NS,GODFRYPHLP.NS,GODREJCP.NS,GODREJPROP.NS,GRASIM.NS,HAL.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDPETRO.NS,HINDUNILVR.NS,HINDZINC.NS,HUDCO.NS,HYUNDAI.NS,ICICIBANK.NS,ICICIGI.NS,IDEA.NS,IDFCFIRSTB.NS,IGL.NS,INDHOTEL.NS,INDIANB.NS,INDIGO.NS,INDUSINDBK.NS,INDUSTOWER.NS,INFY.NS,IOC.NS,IRB.NS,IRCTC.NS,IREDA.NS,IRFC.NS,ITC.NS,ITCHOTELS.NS,JINDALSTEL.NS,JIOFIN.NS,JSWENERGY.NS,JSWSTEEL.NS,JUBLFOOD.NS,KALYANKJIL.NS,KEI.NS,KOTAKBANK.NS,KPITTECH.NS,LICHSGFIN.NS,LICI.NS,LODHA.NS,LT.NS,LTF.NS,LTIM.NS,LUPIN.NS,M&M.NS,M&MFIN.NS,MANKIND.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MFSL.NS,MOTHERSON.NS,MOTILALOFS.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NATIONALUM.NS,NAUKRI.NS,NESTLEIND.NS,NHPC.NS,NMDC.NS,NTPC.NS,NTPCGREEN.NS,NYKAA.NS,OBEROIRLTY.NS,OFSS.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PATANJALI.NS,PAYTM.NS,PERSISTENT.NS,PFC.NS,PHOENIXLTD.NS,PIDILITIND.NS,PIIND.NS,PNB.NS,POLICYBZR.NS,POLYCAB.NS,POWERGRID.NS,POWERINDIA.NS,PREMIERENE.NS,PRESTIGE.NS,RECLTD.NS,RELIANCE.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SHRIRAMFIN.NS,SIEMENS.NS,SOLARINDS.NS,SONACOMS.NS,SRF.NS,SUNPHARMA.NS,SUPREMEIND.NS,SUZLON.NS,SWIGGY.NS,TATACOMM.NS,TATACONSUM.NS,TATAELXSI.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TATATECH.NS,TCS.NS,TECHM.NS,TIINDIA.NS,TITAN.NS,TORNTPHARM.NS,TORNTPOWER.NS,TRENT.NS,TVSMOTOR.NS,ULTRACEMCO.NS,UNIONBANK.NS,UNITDSPR.NS,UPL.NS,VBL.NS,VEDL.NS,VMM.NS,VOLTAS.NS,WAAREEENER.NS,WIPRO.NS,YESBANK.NS,ZYDUSLIFE.NS
2024-07-31,1025229,274082,8046503,456361,4660152.0,2414005,9922499,2622023,60381025,195074,5007055,441370,352268,19254510,3549501,502783,984366,3723813,1265697,17347076,315292,1324150,,46366,8896590,17796739,5064752,617138,25709971,620610,5634305,291721.0,26845162,2699613,247262,32525,17224023,271796,10280913,16689282,1704764,1184730,1645138,11972565,1020858,1029050,676136,1158486,267713,386818,2769613,1167323,1805812,4091190,912329,1730870,567283,,25009960.0,6871718,17531393,636329,87632493,743604,47293326,181383,708336,3507407,662086,1298852,831749,1984986,618850,37820484,6683204,870466,8551592,17127806,1751085,422937,6477202,,22297629,956425,346265142,32430765,2311044,1874629,1827727,778444,3926481,23215256,5004209,32726809,16804857,994897,12879999.0,27603203,11538215,,984608,12402200.0,2972729,2716481,3185194,1474850,274376,5806257,1678695,3049275,3126309,2487920,2703636,2073303,410606,2476336,4238740,1090343,1138447.0,1711988,836405,813478,1956412,380706,16020861,1847129,658298,11737,424820,9376103,1231325,1644722,26015515,19700181,29727771,,14360795,1209788,221107,5839253,21393361,18411,2917629,2553435,731474,6337213,738010,613010,359197,47960947,743445,806650,17976593,29788,,753139,6874000,10057346,11846077,35735761,1612250,1082466,11636874,51103,4655790,793082,120606,1659742,1734449,1594881,182296,131539602,,2224136,2994289,82695,10860623,21227714,52769925,323172.0,2330091,2398955,140938,1361595,641461,15274443,1671711,1913288,322531,7821311,940385.0,2390519,9797220,14227543,,623793,,7758508,653115416,1316598
2024-08-01,4006661,143518,9771749,1165948,30107710.0,6149883,11727943,7160588,68246855,147760,7613696,521618,361725,35225422,1675122,330769,6487457,1637829,542547,11190500,308658,747329,,51150,8395230,33759802,7225687,827899,28141436,1134832,4531379,285087.0,23814781,4177876,299348,23238,16959971,304411,5425512,25958910,1258090,1234681,1529481,34763894,1003125,1064450,653964,1198855,175760,337985,6852547,622863,667577,6040354,202176,2320480,654655,,87888740.0,6238603,8241827,2114868,21967072,941967,18419300,964359,994920,1355101,383675,2347381,504762,1785188,497432,26215174,4074648,868140,8831127,8840248,1886392,540659,8439723,,8725046,397222,362395270,23506982,1260510,1504378,1350860,792851,4074181,10696575,7475014,26184112,21721672,998861,13170422.0,35027956,11665529,,1242869,13137030.0,4012480,4039078,2310904,2000667,116152,3816044,1107361,1632602,6938545,2029007,1998663,3547911,472017,2080987,4971708,3390417,2087887.0,1148693,2040384,701804,2255664,497579,9729102,1506753,945392,8618,590106,20004888,1124665,2653524,32207899,38141133,28803487,,15997469,739985,237189,18687167,36044960,13056,1467687,5509816,253525,10651189,949472,444694,313317,23162046,1764030,248158,26792459,98631,,949470,10556749,10764222,9507451,37281190,560280,1247361,11787203,29621,8859720,914883,28417,792866,810488,5258291,91327,134824650,,601244,1675363,55665,14375948,34019552,118341338,578837.0,2202244,1315921,278189,879399,400745,3746881,767562,2477455,250126,7500594,489925.0,1900787,4150442,19749880,,627964,,10759752,252509224,1298036
2024-08-02,580705,195829,9200005,674689,9602722.0,3360209,1827128,4313297,28345615,82865,3552731,287166,587569,20131812,1348780,210897,2293304,3036465,1187900,10581445,230615,1105569,,33863,6222180,26445597,14492663,797569,26155604,1338199,3335905,634889.0,16899884,3828727,136180,28189,15120989,406998,2209836,27944377,2535475,730113,1353707,10985150,1016016,1243530,335100,1186188,200833,4800901,4123973,960970,486190,3305561,486355,2209945,2120560,,389060600.0,3858656,5501380,2056545,14930829,492863,28298007,225249,1637737,1461740,401105,3205399,670205,1692851,809935,44119238,2710858,402666,6717210,12474802,1738872,1155061,10251946,,10735395,238801,475279605,22069106,1142186,1814825,1361169,675767,3268026,7685638,7400938,27097002,23803383,1102487,15185550.0,41362024,21320064,,1982275,7284359.0,1620560,3306705,3121946,2733406,107588,3242589,700480,2233217,3057586,1778456,2512525,9004437,425166,2018905,3041513,1531887,578999.0,959145,1333355,813314,2292782,336371,17568840,900979,457613,6267,686110,17401939,7175560,2310948,24854216,16851843,24233263,,32105685,543407,245538,10032774,22939377,18905,1896504,13602639,354246,11584967,719368,313198,274124,29241484,1001534,285579,13771470,56046,,1919960,12658405,10268248,11185800,29660329,1267000,594517,12609331,39746,8905205,756140,55081,1217493,460619,2992406,79847,131096033,,476193,1262150,51480,21967812,27534299,72427529,355341.0,2811282,2894949,115859,1168195,647028,1829423,560989,907741,273420,8343959,1436552.0,6452127,3152042,13093052,,532217,,15652228,210174985,1110657
2024-08-05,775218,335130,11646782,680437,6801861.0,2238921,1759935,7147230,76645360,397512,3071394,376949,907845,32531304,2019141,471373,2915990,2173993,1856025,12013362,310757,2058076,,26071,9440410,33533629,20938121,1961750,50390560,2625461,5111901,354535.0,25762827,5620180,473647,35807,23868328,1114298,4511538,57645213,3220792,2242211,1719770,11835031,1308671,3375805,445007,3400489,417897,1442742,4771981,1449786,621110,5834107,715443,2186945,946316,,156106200.0,5562811,17772430,3398458,18627263,659694,40083603,220515,1000471,1955739,1049292,3622642,970438,3279717,815067,41333634,9327217,439371,13451475,14077705,3118731,812500,15959538,,14306771,505232,608655754,53497863,5936114,5384751,2607067,903676,3532894,14601326,10736703,37579908,52989064,2629317,34693995.0,84910762,24094139,,3333943,16751760.0,2592232,4059902,2837080,4660448,228324,4911818,990245,12392927,5878903,2066196,2900685,7380500,733853,1342666,3731770,4967783,701611.0,10662953,1131415,1300858,3995876,576475,131587926,1710334,966802,9577,721723,19995798,1667055,2651820,57534546,25596654,42489503,,16508213,1272963,318616,6908025,37986023,23362,1330791,9396049,486624,23854293,2104614,528232,611759,51711021,1205266,361050,13566586,59470,,1881878,19358145,17046704,21657722,49706240,1036909,1240111,27676951,75142,9480440,851269,82274,3095537,1311990,5165558,116960,209904382,,527971,3718458,105442,26651144,28371364,102883971,1058840.0,2787771,2186582,454469,1932064,248760,1097432,1074769,1605272,400844,22510832,1199119.0,8199938,5637807,20763297,,1259451,,21938080,379085398,1115164
2024-08-06,268393,271285,5526602,430887,11968410.0,2125201,1125446,3159971,73470735,295096,2519055,264836,334936,22140040,885743,380127,2721776,1635549,846788,8571122,246541,1897942,,27023,8918280,22617452,8017235,1644757,39171936,2039941,8249573,1122135.0,17719054,2981838,765159,29693,13702018,727869,2738472,18760783,2812030,1039991,1775016,7142269,2323913,1871555,428845,1774810,457049,1367913,1854542,403211,488736,5035943,798720,1227135,594238,,143459600.0,3256185,7400639,2392736,14389267,738077,24599252,120327,1712241,1984726,813893,2117464,656243,2138704,704510,45116050,6106310,552856,7063441,10419295,2296031,490504,13874339,,13575619,493145,327583325,25569309,5581156,2833495,1821803,992747,2425599,13583635,7690163,18084781,31409528,1708694,20303478.0,49560277,13722855,,2794386,12640380.0,2635441,2665068,3995507,1838943,248884,3924022,893983,6818431,3343418,3006216,2125532,4182278,393965,1611772,3069277,1677721,839213.0,6060478,623565,1719713,3148806,354498,63867487,856433,937496,7917,828312,8916532,852965,1898862,36552604,18329937,18230579,,6808765,1106701,192285,5409173,28386636,16947,7823577,5688494,276547,27196447,982506,426762,425329,27461434,1062147,366504,12273667,71665,,1246359,13961254,10236186,13085001,23211408,783289,1500825,17900930,155613,5917390,417249,113696,721444,731638,1710278,146863,96665562,,273051,1304014,96655,16726393,19245378,53507102,656501.0,2203067,1665788,145164,976535,636197,868056,642644,2149602,368949,10663265,396031.0,3839963,6017050,17994697,,722961,,11271584,183499934,1224820
2024-08-07,607371,470318,5844921,332764,3993218.0,1868169,576702,2258441,75859015,418116,2259244,232321,358284,10525734,1907105,227045,4252885,2592406,2819701,8370312,270583,1443063,,19537,4642840,15128074,7853002,1105077,22199473,1457651,5700734,431225.0,18911910,3645534,705684,60281,14250381,314935,1844952,24292529,1867055,1278447,1359682,18293730,5619905,872730,717365,1618060,1184519,3498089,1788865,590493,428350,2323809,322153,968865,1093582,,127379200.0,2481856,12297322,3803159,16963242,595406,23761549,276021,705418,863064,551368,2000224,352266,1897787,457866,42346264,5154327,515480,4839670,17004585,1713875,1411776,9510995,,15753644,667189,271137134,25523344,2086790,2716217,1269029,477082,8728852,12573368,5094329,15591095,21993333,1174614,21802887.0,46932256,10900585,,2262015,20755730.0,2419831,2262055,1807315,1603455,163041,3537745,527624,5105582,2488460,1254444,1613097,4659477,260682,5796751,2479171,1671041,521611.0,2720532,433514,2338430,5670458,671578,31695174,1116056,351454,6772,536312,8325532,2844655,1299940,38858385,21138498,15556736,,7183811,564600,136542,23272182,66110716,14050,2878158,3479206,380357,24072515,461584,1396638,891155,28249277,2670502,348385,12441847,42396,,706982,13508638,8174568,13370669,22300426,870799,603417,17692355,325580,3986695,628182,97568,528032,604727,1922313,137200,65576822,,470443,759323,66125,9978703,29078704,32029697,564967.0,1237666,3002937,119984,1277139,273861,734738,717292,2338106,230210,17701548,1689987.0,2623663,5972500,15297435,,710286,,7079826,154799051,2579230
2024-08-08,317550,630662,3576123,226629,2760169.0,2139376,539305,2468123,78456945,687558,1121594,440998,509454,21351714,1280109,183709,3002300,1374881,1977114,7903428,365016,1683534,,20264,6903890,10738946,10734357,1458258,21963656,4108498,5986360,176544.0,11640751,4003614,288203,44900,15378854,271628,10929666,17399682,2573333,451732,3541556,13624148,1655089,1343745,450828,1329610,1346743,993412,1528269,722958,287000,2365759,348300,2705840,979435,,57917050.0,2688578,5630502,843964,13656192,421207,31402322,156558,2786418,513992,1199236,1301394,811391,2373805,386410,33976950,5953315,243559,5396272,14723158,1464161,752219,9655442,,10806438,993016,346746624,15757882,2186070,1845858,823836,374911,3669342,14007899,6227910,14932165,28126517,1150268,19944879.0,38021940,20558134,,2204897,9648681.0,2822564,2796559,2003421,935337,158282,2472221,590227,4362479,2615890,568868,2038088,3909508,496812,4173443,2673182,2149531,740605.0,2938101,358577,1490179,3170426,849512,17658948,525020,437051,39876,570449,11198334,545140,2850012,27076745,18491904,16447385,,6420931,660451,236879,7145183,23478224,33948,2311179,10467494,293069,13999802,610052,2794936,462552,27941633,1006758,211234,15489731,43354,,955043,7233983,12387192,30489387,25849915,777520,1291138,14769069,251869,4434050,809522,101780,1150238,252629,2480113,76747,212956025,,218275,1298997,43024,19529790,25148625,51858615,445571.0,2441283,2333194,126117,1280733,289623,824083,1183241,608596,290349,12293949,552871.0,2763841,4552912,9305734,,2671985,,13160570,127582225,2579443
2024-08-09,147180,1288936,2239181,192288,2246263.0,760165,392051,1503033,69610135,1337022,2605583,218986,115598,23197276,1665414,632306,2074967,1145143,1983341,6262086,161640,1014828,,9605,6994900,18588035,8235427,828994,15551076,2016949,3615910,245508.0,12805164,10005232,206295,32494,11351617,232215,5319696,29858732,3437452,656951,956684,6468264,2887887,1284175,149732,3717978,1325045,644934,2679620,222355,341383,1309164,102057,656255,1697560,,52601950.0,3465434,3959405,767782,9460718,835571,18097097,1056462,439759,773740,2677777,1039025,789272,2021762,744893,26644618,2848313,333635,3629264,9753610,1284031,455571,11136585,,8687307,721536,276415001,17044000,3184848,1822436,1438148,503538,5082087,6011495,4258524,14137851,30250007,569574,11933160.0,27492189,9201793,,1479733,7793704.0,1777449,1722454,967071,1224809,118270,2464443,542188,2405546,3598457,1480085,848232,2882514,325943,3325888,2279076,1047171,718132.0,1218872,320211,304440,3768832,1068787,19882804,578712,761355,17910,402019,16202798,2169800,540012,23286851,22589694,10954753,,3962659,798392,340538,19857286,29814474,60060,1187145,4096869,332736,10489233,459606,773512,362962,22149553,987790,118749,8720610,30221,,662853,6604483,6249776,23773689,76287884,698168,804893,15320885,100935,4568775,1236449,29541,2076432,243182,751683,75002,142611445,,249046,489864,47694,15443008,13056991,23290101,391532.0,1302536,1521252,69435,1019809,140553,1710447,6877196,554497,189230,10893251,528351.0,2061454,2980895,8363641,,1007544,,6065948,103930859,4055249
2024-08-12,638502,499233,3453618,605271,6368619.0,10307245,4029054,9230512,140198020,284368,3209718,239973,230114,18834012,1736881,1768080,5525083,5707504,2459665,9078384,307698,1125254,,13984,6748870,11628884,4432969,4454884,15361379,1651574,4028226,153938.0,11827604,4281522,363911,36237,12253716,622193,1954155,22238178,1304253,601506,1731555,5238736,1292134,1708405,301676,3086835,1141141,716376,1139283,431270,489671,1697136,167412,1853275,738630,,33514960.0,3653337,14710865,1227290,20362324,1397118,16492152,535299,1775237,860881,1827230,1030708,618188,1273739,420173,39316196,3723417,569618,3586449,10370149,1297178,930564,28812166,,10860455,611318,290810714,45157967,2625552,2938363,1259415,1736347,4436342,4743010,4315329,11563339,20440909,1267706,24208283.0,64022633,9076097,,2379658,12463580.0,2143235,3822527,21130766,1301803,119023,4544443,1157547,3170034,5939943,2731445,1965035,3999022,204264,2302275,2321474,3046440,948918.0,1318087,291212,630879,2988290,524853,14379006,456733,431060,15138,320451,29881421,1373055,950040,36867310,28976304,26254763,,7587302,1419019,319404,13026500,34754596,26469,827526,5613698,569506,5783366,530716,874924,535220,15808638,1000263,400058,12521136,45199,,826399,7486860,8184584,61951226,33401039,778938,1019251,16120449,96808,5709795,1745187,40147,1234517,262274,1526788,60418,131256497,,356132,787584,58216,11311050,14448957,30550334,386111.0,936912,1809860,176234,874598,90273,538222,1889796,788200,200411,12166477,1029967.0,3191587,4781300,8178539,,14020378,,7338468,208297302,2589989
2024-08-13,575666,485092,4009584,347684,5808191.0,2192588,1303132,2485446,73863660,305322,1379099,217949,400126,16231708,502260,601770,5098540,2326446,3867134,6180463,161706,1817066,,38083,10723270,10527254,8949764,1215844,14746085,479156,4495208,602521.0,11461814,3360380,1343852,16810,9757429,236505,1869564,19954825,1124143,3186664,2281463,5201294,2481721,845485,257752,1767025,284601,417701,2691122,203334,732893,1433125,138438,1217325,194849,,26127100.0,3705316,12610913,5074475,12565171,1240620,14108542,159129,612043,279671,784848,1465327,810978,1973825,525596,54055042,5741391,1042924,6793767,14426819,1051237,1345889,15275331,,13117927,974239,538387007,19218547,2295570,1741167,1052887,508342,3905817,7084701,4176918,16620160,18405289,1973513,10661503.0,45899363,7757706,,1449141,15172140.0,1768877,1329629,3510842,1572865,112684,3530319,537720,3857891,3776212,1256792,1316218,4198056,223672,1551395,1292521,941461,951426.0,4531168,464483,883102,2033694,383563,47424657,410376,272177,4734,950346,9122615,1155785,623692,25538708,42773148,11355664,,8558006,738068,440334,14550940,28943385,8575,2243478,4545613,303146,10669859,530164,363274,262457,17938540,911312,198328,10435954,30750,,1227799,7635406,6265064,42007554,16376718,1290799,1064268,17585172,41826,7249815,891985,29943,721791,337336,2076963,52221,193725637,,179437,785371,60349,7508231,13650935,29396493,438966.0,1495593,580901,114377,1314371,413070,407712,651594,2005430,189972,12424537,778303.0,1666599,4732935,8522806,,2001384,,6289418,175904099,5828811
2024-08-14,1346223,505429,6626021,179492,3846943.0,1232383,815835,2648057,72605700,353454,930171,406432,1723346,9291734,454671,810952,5149876,1823476,1961578,5021841,282934,1173504,,56696,7742760,13196198,4845249,1026488,16641055,464424,5891784,90832.0,10643943,3713151,439338,26467,8457477,164575,1248081,13061546,1520350,1503161,896638,14766889,2352856,1173440,471227,1483608,365288,432049,2012408,729449,472500,2076958,282580,1727965,328795,,41735060.0,1525319,9200992,1355740,12489039,1119999,15858298,224838,1496512,355322,286936,3928422,648490,3932148,366484,32334428,2962358,2185163,8646288,5776570,946995,3055207,7373985,,13431801,749866,392047253,28682414,956128,2877894,2263553,627078,4868357,6900595,7450718,14369897,12789844,1764250,9658732.0,28173960,9253598,,3795523,8040049.0,2440039,2024615,1641617,981048,107558,2585649,676739,1845937,3380840,909029,1584372,3173840,241696,1041002,2609359,708578,1304111.0,1714599,449827,1889274,6928948,2388138,49126998,775784,258066,6578,1740368,24290990,1557105,1123752,27739978,70788720,9424614,,21741268,651320,415397,19816227,17812763,11054,1508019,12889333,286749,7413761,303134,426086,170694,20442740,10969737,258704,12385993,14307,,1754791,4468230,6267466,19122889,22221242,564182,557473,11788665,51638,3626125,574165,82543,1816896,261492,2207250,53013,141960840,,237215,991108,51721,8211830,11672941,97911180,347203.0,3226545,2833790,114387,997803,447194,307264,885572,1364898,404673,14750576,363536.0,1066850,4143270,18914429,,1440494,,11121756,105214714,3229996
2024-08-16,1240680,383686,10587128,192352,3187004.0,970067,883836,1985315,81407100,299515,958226,624511,611092,22505440,514229,816779,4748490,1265653,4458082,6107134,240190,1841887,,20441,7534190,8039046,3826316,1029263,21353408,744491,7176426,191971.0,10118811,3040369,582461,25740,8214443,144969,3863127,30254042,1588399,612766,909870,7313429,1189881,2040310,414583,1098849,693778,419710,1259712,522991,595362,8826463,193826,2565660,259101,,42932760.0,2432843,5776204,1880922,10347738,5136030,10705031,711003,539291,651391,725887,2878549,1620998,3101056,470082,27849246,4584181,679493,6566337,7276293,1727926,11319240,7591926,,10961370,1194117,291922661,26680020,1528118,1277279,734213,727461,5456176,4001648,7335657,10622879,12208369,908032,8414689.0,19956147,13137392,,1074486,16446600.0,1244705,2208842,1127258,1100664,120199,2961871,1030355,2437248,2611128,692107,2808865,4338449,445477,1346775,4376092,859734,1194894.0,1290553,552732,785855,4148048,2520132,19901452,1476847,1786753,9943,350869,23614094,1665850,1719668,34756900,45608541,13844122,,13349141,718392,435583,7469028,16584396,5230,3062892,13134779,490714,10378455,327018,477280,216065,27059803,3054093,479575,13013828,35705,,981320,6950751,9416902,21355519,15743875,815771,721574,11427335,39023,4976095,681733,47832,1924721,445311,2180718,25333,155613726,,146375,831846,63779,11435650,8273268,54131721,1201484.0,3457058,3224481,195302,1161982,225209,940549,1153478,1089926,435631,8032926,904222.0,1635134,11513025,9815524,,2624760,,25931140,97158685,2682837
2024-08-19,840353,140445,5702535,170480,1782102.0,557265,1745998,1343387,81847520,202117,938492,1003809,398225,29246356,542858,1593840,4951015,2273232,1472094,6691823,148301,940893,,11623,5287300,10533731,3373191,855127,12232725,1185925,4404075,211087.0,9809448,3453510,290352,25158,17875728,102452,2372391,27792179,1266637,1038009,742635,10737456,1431135,2075115,336203,2316816,439781,562243,2332398,232374,710397,1552098,171799,809235,280722,,80435890.0,1736472,11539502,2034984,19004338,2446710,28104301,3831288,371436,701633,682028,2362884,622654,1631947,884376,19502164,2352893,714915,9510274,13213008,1130327,26422597,7519534,,6686394,570280,265264602,27826873,2588814,3642710,844726,1548752,5895105,6217589,2585989,11457875,20781881,1252866,10896632.0,17803897,10198725,,1245922,13708990.0,1292127,847523,2672648,4745870,107939,2172279,590083,3232620,1779464,387206,1898535,3904977,281113,1370074,2500718,2384069,713013.0,1453761,277319,390349,3900362,1032864,30698122,596056,1271105,9128,212058,25264792,621000,955402,31239316,20968632,10677045,,4728087,285852,201063,6055414,19636518,23708,931260,12268435,477064,5700618,187004,346330,672783,16314063,2067265,567049,5891370,45784,,798704,6715017,13797742,16785488,14677989,569447,632647,10151482,28455,9092170,401085,31244,553062,227333,1363446,43523,96552950,,170949,682374,117580,6911441,8187151,62889770,344295.0,2055210,1640507,95473,1135205,82204,483283,1827850,464963,244264,8738303,828423.0,2412431,10188500,10922980,,5251306,,11466562,131102426,1961205
2024-08-20,286388,180753,5285661,329779,1099089.0,662263,1088866,990643,59953610,370393,1390850,684300,146064,17247826,668282,816174,4687430,2026046,1113655,6721749,132844,3149863,,21525,9571590,25268902,5367129,686091,14183642,1042184,10046892,220974.0,7415963,4296486,506173,29425,22888866,189035,4047696,24247603,3718828,1259146,1413845,8191127,3007563,1628350,222338,937965,341506,545141,1340039,255795,498231,1686482,320092,747970,523506,,132396500.0,1565074,6524853,1012799,13957013,1035390,19092986,4991631,839795,715717,685479,1472860,964261,2786109,952912,31134494,6828474,962948,10295836,16300789,1097889,21919526,6249016,,10427061,1634070,309490369,26347248,1693312,2121144,638652,798389,5507239,9343091,3870333,15526789,18110707,1191423,7513400.0,15629517,6633171,,999577,15772040.0,3749595,696605,2421614,3850252,1460593,3115486,1145083,3143214,1145286,550733,1285569,4346921,326477,1154392,1762399,1536222,634146.0,997284,471927,425103,12517274,1528607,42793029,3049086,619734,4051,758672,30949105,1148210,969464,16869237,29725110,10126083,,3599107,580046,222688,4232327,14972714,9306,702453,6100028,390175,12169319,384552,388404,263570,24197410,2188330,1067336,6393840,48574,,763209,10518490,8411808,9499106,16842938,1398065,3951662,10347493,24733,12149555,299998,25902,666703,253516,1766597,86914,54449596,,405109,673329,75961,5625723,7951880,37559016,3447339.0,2212298,2442281,170631,526591,206288,1930032,1143592,546115,421084,18480067,410409.0,1194020,4887227,8887888,,4524759,,9543812,87912368,1876826
